stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,platform_code
890374,890374,"Doorey St near Twelfth Ave",, -19.280026, 146.819927,1,http://translink.com.au/stop/890374/gtfs/,0,,
890376,890376,"Shannon Street near Abbott St",, -19.294051, 146.817054,3,http://translink.com.au/stop/890376/gtfs/,0,,
890378,890378,"McAlister Street near O Donnell St",, -19.298081, 146.820223,3,http://translink.com.au/stop/890378/gtfs/,0,,
890379,890379,"McPherson Street near Abbott St",, -19.304195, 146.820260,3,http://translink.com.au/stop/890379/gtfs/,0,,
890381,890381,"Edison St at Stephenson Street",, -19.327020, 146.808747,3,http://translink.com.au/stop/890381/gtfs/,0,,
890382,890382,"Edison St at Florey Street",, -19.328036, 146.808617,3,http://translink.com.au/stop/890382/gtfs/,0,,
890383,890383,"Wright St at Kepler Street",, -19.328379, 146.811209,3,http://translink.com.au/stop/890383/gtfs/,0,,
890384,890384,"Wright St at Haldane Street",, -19.327592, 146.813980,3,http://translink.com.au/stop/890384/gtfs/,0,,
890385,890385,"Wright St at Faraday Street",, -19.327345, 146.816116,3,http://translink.com.au/stop/890385/gtfs/,0,,
890386,890386,"Wright Street near Stuart Dr",, -19.324997, 146.819192,3,http://translink.com.au/stop/890386/gtfs/,0,,
890387,890387,"Stuart Dr at Marconi Street",, -19.323742, 146.818263,3,http://translink.com.au/stop/890387/gtfs/,0,,
890388,890388,"Stuart Dr at Edison Street",, -19.320706, 146.815786,3,http://translink.com.au/stop/890388/gtfs/,0,,
890389,890389,"Stuart Dr at Watt Street",, -19.318915, 146.814227,3,http://translink.com.au/stop/890389/gtfs/,0,,
890390,890390,"William Angliss Dr at Murray Sporting Complex",, -19.313031, 146.800851,3,http://translink.com.au/stop/890390/gtfs/,0,,
890391,890391,"Macarthur Drv at Townsville Grammar (Hail n Ride)",, -19.316724, 146.792771,3,http://translink.com.au/stop/890391/gtfs/,0,,
890392,890392,"Mill Dr at Heatley State School",, -19.293332, 146.747381,4,http://translink.com.au/stop/890392/gtfs/,0,,
890393,890393,"Mill Drive near Joyce St",, -19.293847, 146.744347,4,http://translink.com.au/stop/890393/gtfs/,0,,
890394,890394,"Greenwood Dr at Greenwood Park",, -19.289693, 146.736648,4,http://translink.com.au/stop/890394/gtfs/,0,,
890395,890395,"Greenwood Dr at Wheeler Circuit Park",, -19.295399, 146.734010,4,http://translink.com.au/stop/890395/gtfs/,0,,
890396,890396,"Burnda St near Belmont Park Ave",, -19.300574, 146.727888,7,http://translink.com.au/stop/890396/gtfs/,0,,
890397,890397,"107 Kern Brothers Dr near Sandstone Dr",, -19.308780, 146.723453,7,http://translink.com.au/stop/890397/gtfs/,0,,
890398,890398,"Kern Brothers Dr at Wellesley Drive",, -19.312263, 146.722890,7,http://translink.com.au/stop/890398/gtfs/,0,,
890399,890399,"Kern Brothers Dr at Wellesley Drive",, -19.312448, 146.722747,7,http://translink.com.au/stop/890399/gtfs/,0,,
890400,890400,"Burnda St near Tottenham Ct",, -19.300010, 146.728424,7,http://translink.com.au/stop/890400/gtfs/,0,,
890401,890401,"Greenwood Dr at Greenwood Park",, -19.289779, 146.738941,4,http://translink.com.au/stop/890401/gtfs/,0,,
890402,890402,"Mill Drive near Joyce St",, -19.293706, 146.744471,4,http://translink.com.au/stop/890402/gtfs/,0,,
890403,890403,"Annandale Dr at Indigo Crescent",, -19.311135, 146.784001,3,http://translink.com.au/stop/890403/gtfs/,0,,
890404,890404,"Macarthur Dr at Wave Hill Drive",, -19.314584, 146.790855,3,http://translink.com.au/stop/890404/gtfs/,0,,
890405,890405,"William Angliss Dr at Murray Sporting Complex",, -19.312953, 146.801121,3,http://translink.com.au/stop/890405/gtfs/,0,,
890406,890406,"Oonoonba Rd at Oonoonba State School",, -19.302770, 146.813863,3,http://translink.com.au/stop/890406/gtfs/,0,,
890407,890407,"McPherson Street near Ireland St",, -19.304075, 146.820215,3,http://translink.com.au/stop/890407/gtfs/,0,,
890408,890408,"Shannon Street near Abbott Street",, -19.294168, 146.817074,3,http://translink.com.au/stop/890408/gtfs/,0,,
890410,890410,"Doorey St near Thirteenth Ave",, -19.279904, 146.820169,1,http://translink.com.au/stop/890410/gtfs/,0,,
890411,890411,"Robertson St near Doorey St (Hail and Ride)",, -19.279651, 146.821468,1,http://translink.com.au/stop/890411/gtfs/,0,,
890412,890412,"Putt St at Tenth Avenue",, -19.277944, 146.818079,1,http://translink.com.au/stop/890412/gtfs/,0,,
890414,890414,"Boundary St at Twelfth Avenue",, -19.270088, 146.820457,1,http://translink.com.au/stop/890414/gtfs/,0,,
890415,890415,"Boundary St at Bell Street",, -19.268895, 146.826724,1,http://translink.com.au/stop/890415/gtfs/,0,,
890416,890416,"Hubert St near Boundary St",, -19.267996, 146.829321,1,http://translink.com.au/stop/890416/gtfs/,0,,
890417,890417,"Allen St at Nelson Street",, -19.265233, 146.829012,1,http://translink.com.au/stop/890417/gtfs/,0,,
890418,890418,"Allen St at Tully Street",, -19.263673, 146.825531,1,http://translink.com.au/stop/890418/gtfs/,0,,
890419,890419,"Allen St at Davidson Street",, -19.262689, 146.823403,1,http://translink.com.au/stop/890419/gtfs/,0,,
890420,890420,"Stuart Dr at Kokoda Street",, -19.306740, 146.803322,3,http://translink.com.au/stop/890420/gtfs/,0,,
890421,890421,"Bowen Rd at Viles Street",, -19.301837, 146.800598,2,http://translink.com.au/stop/890421/gtfs/,0,,
890422,890422,"Bowen Rd at Touch Street",, -19.300523, 146.799832,2,http://translink.com.au/stop/890422/gtfs/,0,,
890423,890423,"Bowen Rd at Touch Street",, -19.297518, 146.798095,2,http://translink.com.au/stop/890423/gtfs/,0,,
890424,890424,"Bowen Rd at Sweet Street",, -19.295972, 146.797210,2,http://translink.com.au/stop/890424/gtfs/,0,,
890425,890425,"Bowen Rd at Rising Sun",, -19.292630, 146.795932,2,http://translink.com.au/stop/890425/gtfs/,0,,
890426,890426,"Queens Rd at Halloran Street",, -19.289064, 146.798040,2,http://translink.com.au/stop/890426/gtfs/,0,,
890427,890427,"Queens Rd at Clayton Street",, -19.284952, 146.802845,2,http://translink.com.au/stop/890427/gtfs/,0,,
890428,890428,"Queens Rd at Ahearne Street",, -19.281255, 146.807169,2,http://translink.com.au/stop/890428/gtfs/,0,,
890429,890429,"Queens Rd at Third Avenue",, -19.278393, 146.812503,1,http://translink.com.au/stop/890429/gtfs/,0,,
890430,890430,"Queens Rd at Queens Road Rail Crossing",, -19.277944, 146.814739,1,http://translink.com.au/stop/890430/gtfs/,0,,
890431,890431,"Charters Towers Rd at Hermit Park Shopping Centre",, -19.277746, 146.800284,1,http://translink.com.au/stop/890431/gtfs/,0,,
890432,890432,"Charters Towers Rd at Bayswater Terrace",, -19.281476, 146.798763,2,http://translink.com.au/stop/890432/gtfs/,0,,
890433,890433,"Charters Towers Rd at Soule Street",, -19.283844, 146.797791,2,http://translink.com.au/stop/890433/gtfs/,0,,
890434,890434,"Charters Towers Rd at Townsend Street",, -19.286210, 146.797227,2,http://translink.com.au/stop/890434/gtfs/,0,,
890435,890435,"Charters Towers Rd at Jameson Street",, -19.288601, 146.796865,2,http://translink.com.au/stop/890435/gtfs/,0,,
890436,890436,"Ross River Rd at Mabin Street",, -19.293683, 146.792610,2,http://translink.com.au/stop/890436/gtfs/,0,,
890437,890437,"Ross River Rd at China Street",, -19.294265, 146.791165,2,http://translink.com.au/stop/890437/gtfs/,0,,
890438,890438,"Ross River Rd at Mundingburra State School",, -19.294873, 146.789746,4,http://translink.com.au/stop/890438/gtfs/,0,,
890439,890439,"Ross River Rd at Briarfield Street",, -19.295288, 146.786998,4,http://translink.com.au/stop/890439/gtfs/,0,,
890440,890440,"Ross River Rd at Mango Avenue",, -19.295286, 146.783746,4,http://translink.com.au/stop/890440/gtfs/,0,,
890441,890441,"Ross River Rd at Gulliver Street",, -19.295489, 146.780708,4,http://translink.com.au/stop/890441/gtfs/,0,,
890442,890442,"Ross River Rd at Cathedral School",, -19.296002, 146.778264,4,http://translink.com.au/stop/890442/gtfs/,0,,
890443,890443,"Ross River Rd at Crete Street",, -19.296774, 146.773936,4,http://translink.com.au/stop/890443/gtfs/,0,,
890444,890444,"Ross River Rd at Charlotte Street",, -19.296402, 146.770645,4,http://translink.com.au/stop/890444/gtfs/,0,,
890446,890446,"Ross River Rd at Cranbrae Village",, -19.299014, 146.758517,4,http://translink.com.au/stop/890446/gtfs/,0,,
890447,890447,"Ross River Rd at Ignatius Park College",, -19.300178, 146.756131,4,http://translink.com.au/stop/890447/gtfs/,0,,
890448,890448,"Ross River Rd at Killara Street",, -19.303459, 146.753276,4,http://translink.com.au/stop/890448/gtfs/,0,,
890449,890449,"Ross River Rd at Alice Street",, -19.307418, 146.750901,4,http://translink.com.au/stop/890449/gtfs/,0,,
890450,890450,"Ross River Rd at Louise Street",, -19.310836, 146.747290,4,http://translink.com.au/stop/890450/gtfs/,0,,
890451,890451,"Ross River Rd at Forest Avenue",, -19.313355, 146.742988,4,http://translink.com.au/stop/890451/gtfs/,0,,
890452,890452,"Malbon Rd at District Grand Lodge",, -19.307436, 146.738167,4,http://translink.com.au/stop/890452/gtfs/,0,,
890453,890453,"Hudson St at Kirwan High",, -19.309108, 146.734336,7,http://translink.com.au/stop/890453/gtfs/,0,,
890455,890455,"High Range Dr at Cannon Park Cinemas",, -19.320247, 146.724430,7,http://translink.com.au/stop/890455/gtfs/,0,,
890456,890456,"Pioneer Dr at Sunland Plaza",, -19.319851, 146.726979,7,http://translink.com.au/stop/890456/gtfs/,0,,
890457,890457,"Riverway Dr near Gregory St",, -19.323480, 146.727683,7,http://translink.com.au/stop/890457/gtfs/,0,,
890458,890458,"Gouldian Ave near Mallee St",, -19.332151, 146.724686,7,http://translink.com.au/stop/890458/gtfs/,0,,
890459,890459,"Gouldian Ave at Bellbird Street",, -19.332135, 146.721169,7,http://translink.com.au/stop/890459/gtfs/,0,,
890460,890460,"Gouldian Ave near Nightingale Ct",, -19.332084, 146.716815,7,http://translink.com.au/stop/890460/gtfs/,0,,
890461,890461,"Gouldian Ave near Beck Dr",, -19.331540, 146.715106,7,http://translink.com.au/stop/890461/gtfs/,0,,
890462,890462,"Gouldian Ave near Bellbird St",, -19.331979, 146.721075,7,http://translink.com.au/stop/890462/gtfs/,0,,
890463,890463,"Jabiru Ave near Falcon Cres",, -19.334150, 146.723249,7,http://translink.com.au/stop/890463/gtfs/,0,,
890464,890464,"Jabiru Ave near Falcon Cres",, -19.334134, 146.720306,7,http://translink.com.au/stop/890464/gtfs/,0,,
890465,890465,"South Vickers Rd at Thuringowa High",, -19.336739, 146.719419,7,http://translink.com.au/stop/890465/gtfs/,0,,
890466,890466,"Gollogly Lane near South Vickers Rd",, -19.339788, 146.719675,7,http://translink.com.au/stop/890466/gtfs/,0,,
890467,890467,"Gollogy Lane near Mallee St",, -19.340170, 146.723888,7,http://translink.com.au/stop/890467/gtfs/,0,,
890468,890468,"Gollogy Lane near Pinnacle Dr",, -19.340331, 146.725739,7,http://translink.com.au/stop/890468/gtfs/,0,,
890469,890469,"Opp 1039 Riverway Dr near Dollview Ave",, -19.346510, 146.729102,7,http://translink.com.au/stop/890469/gtfs/,0,,
890470,890470,"Riverway Dr near Santal Dr",, -19.353308, 146.732188,7,http://translink.com.au/stop/890470/gtfs/,0,,
890471,890471,"Riverway Dr at Upper Ross Shops",, -19.362575, 146.731904,7,http://translink.com.au/stop/890471/gtfs/,0,,
890472,890472,"Riverway Dr near Mac Ct",, -19.367731, 146.731625,8,http://translink.com.au/stop/890472/gtfs/,0,,
890473,890473,"Riverway Dr near Buunong Ave",, -19.371100, 146.730605,8,http://translink.com.au/stop/890473/gtfs/,0,,
890474,890474,"Riverway Dr near Bassano Way",, -19.374548, 146.730342,8,http://translink.com.au/stop/890474/gtfs/,0,,
890475,890475,"Riverway Dr near Yut Fay Ave",, -19.376581, 146.730356,8,http://translink.com.au/stop/890475/gtfs/,0,,
890476,890476,"Riverway Dr near Hammond Way",, -19.380965, 146.730594,8,http://translink.com.au/stop/890476/gtfs/,0,,
890477,890477,"Riverway Dr near Clint St",, -19.384674, 146.730501,8,http://translink.com.au/stop/890477/gtfs/,0,,
890478,890478,"Riverway Dr near Peter St",, -19.389129, 146.730087,8,http://translink.com.au/stop/890478/gtfs/,0,,
890479,890479,"Riverway Dr near Dunlop St",, -19.393504, 146.729404,8,http://translink.com.au/stop/890479/gtfs/,0,,
890489,890489,"Riverway Drive near Dunlop St",, -19.393389, 146.729177,8,http://translink.com.au/stop/890489/gtfs/,0,,
890490,890490,"Riverway Dr near Yvette St",, -19.388207, 146.729924,8,http://translink.com.au/stop/890490/gtfs/,0,,
890491,890491,"Riverway Dr near Jennifer St",, -19.386046, 146.730121,8,http://translink.com.au/stop/890491/gtfs/,0,,
890492,890492,"Riverway Dr near Clint St",, -19.384661, 146.730228,8,http://translink.com.au/stop/890492/gtfs/,0,,
890493,890493,"Riverway Dr near Hammond Way",, -19.379787, 146.730243,8,http://translink.com.au/stop/890493/gtfs/,0,,
890494,890494,"Riverway Dr near Yut Fay Ave",, -19.376837, 146.730160,8,http://translink.com.au/stop/890494/gtfs/,0,,
890495,890495,"Riverway Dr near Bassano Way",, -19.373438, 146.730126,8,http://translink.com.au/stop/890495/gtfs/,0,,
890496,890496,"Riverway Dr near Rosewood Ave",, -19.370798, 146.730437,8,http://translink.com.au/stop/890496/gtfs/,0,,
890497,890497,"Riverway Dr near Allambie Lane",, -19.364809, 146.731734,7,http://translink.com.au/stop/890497/gtfs/,0,,
890498,890498,"Riverway Dr at Upper Ross Hotel",, -19.361877, 146.731740,7,http://translink.com.au/stop/890498/gtfs/,0,,
890547,890547,"Ingham Rd near Mather St",, -19.262561, 146.748297,4,http://translink.com.au/stop/890547/gtfs/,0,,
890548,890548,"Ingham Rd at Coconut Glen Van Village",, -19.262151, 146.713463,4,http://translink.com.au/stop/890548/gtfs/,0,,
890549,890549,"Bradford St at Innes Estate Park",, -19.252853, 146.687716,9,http://translink.com.au/stop/890549/gtfs/,0,,
890550,890550,"Bruce Hwy at Woodlands Village Caravan Park",, -19.239796, 146.664383,9,http://translink.com.au/stop/890550/gtfs/,0,,
890551,890551,"42 Mount Low Parkway near Bruce Hwy",, -19.238421, 146.664672,9,http://translink.com.au/stop/890551/gtfs/,0,,
890552,890552,"66 Mount Low Parkway near Frendon Pde",, -19.231682, 146.669478,9,http://translink.com.au/stop/890552/gtfs/,0,,
890553,890553,"106 Mount Low Parkway near Shoalmarra Dr",, -19.224437, 146.669871,9,http://translink.com.au/stop/890553/gtfs/,0,,
890554,890554,"Mount Low Parkway near Shoalmarra Dr",, -19.220057, 146.669971,9,http://translink.com.au/stop/890554/gtfs/,0,,
890555,890555,"178 Mount Low Parkway near Lionel Turner Dr",, -19.211451, 146.670220,10,http://translink.com.au/stop/890555/gtfs/,0,,
890556,890556,"Mount Low Pkwy near Lionel Turner Dr",, -19.209395, 146.670225,10,http://translink.com.au/stop/890556/gtfs/,0,,
890557,890557,"Mount Low Parkway near Lionel Turner Dr",, -19.202047, 146.673240,10,http://translink.com.au/stop/890557/gtfs/,0,,
890558,890558,"Mount Low Parkway near Coutts Dr",, -19.194381, 146.675348,10,http://translink.com.au/stop/890558/gtfs/,0,,
890559,890559,"Mostyn Crescent near Coutts Dr",, -19.189898, 146.667657,10,http://translink.com.au/stop/890559/gtfs/,0,,
890560,890560,"Coutts Drive near Mostyn Cres",, -19.189667, 146.670455,10,http://translink.com.au/stop/890560/gtfs/,0,,
890561,890561,"Coutts Drive near Mahogany Ct",, -19.192964, 146.672848,10,http://translink.com.au/stop/890561/gtfs/,0,,
890562,890562,"Mount Low Parkway near Manuka Ct",, -19.191861, 146.677116,10,http://translink.com.au/stop/890562/gtfs/,0,,
890563,890563,"Mt Low Parkway near Coutts Dr",, -19.193838, 146.675760,10,http://translink.com.au/stop/890563/gtfs/,0,,
890564,890564,"Balsam St near Bunya St",, -19.195163, 146.677566,10,http://translink.com.au/stop/890564/gtfs/,0,,
890565,890565,"Marina Dr at Marina Drive",, -19.196709, 146.680139,10,http://translink.com.au/stop/890565/gtfs/,0,,
890566,890566,"Mount Low Pkwy near Lionel Turner Dr",, -19.209249, 146.670862,10,http://translink.com.au/stop/890566/gtfs/,0,,
890567,890567,"177 Mount Low Parkway near Lionel Turner Dr",, -19.211058, 146.670701,10,http://translink.com.au/stop/890567/gtfs/,0,,
890568,890568,"149 Mount Low Parkway near Shoalmarra Dr",, -19.216200, 146.670621,10,http://translink.com.au/stop/890568/gtfs/,0,,
890569,890569,"119 Mount Low Parkway near Shoalmarra Dr",, -19.222026, 146.670312,9,http://translink.com.au/stop/890569/gtfs/,0,,
890570,890570,"91 Mount Low Parkway near Shoalmarra Dr",, -19.227012, 146.670121,9,http://translink.com.au/stop/890570/gtfs/,0,,
890571,890571,"71 Mount Low Parkway near Equardo Rd",, -19.230888, 146.670110,9,http://translink.com.au/stop/890571/gtfs/,0,,
890572,890572,"47 Mount Low Parkway near Frendon Pde",, -19.234226, 146.667873,9,http://translink.com.au/stop/890572/gtfs/,0,,
890573,890573,"42 Mount Low Parkway near Bonnett Rd",, -19.235120, 146.666669,9,http://translink.com.au/stop/890573/gtfs/,0,,
890574,890574,"Mount Low Pkwy near Bruce Hwy",, -19.238631, 146.665261,9,http://translink.com.au/stop/890574/gtfs/,0,,
890575,890575,"Veales Rd near Joanne St",, -19.240307, 146.653624,9,http://translink.com.au/stop/890575/gtfs/,0,,
890576,890576,"Veales Road near Joanne St",, -19.245355, 146.653074,9,http://translink.com.au/stop/890576/gtfs/,0,,
890578,890578,"Macquarie St near Darling Rd",, -19.246581, 146.648714,9,http://translink.com.au/stop/890578/gtfs/,0,,
890579,890579,"Macquarie St near Jensen Rd",, -19.248948, 146.646356,9,http://translink.com.au/stop/890579/gtfs/,0,,
890580,890580,"Jensen Rd near Veales St",, -19.251059, 146.651453,9,http://translink.com.au/stop/890580/gtfs/,0,,
890581,890581,"1 Jensen Rd near Geaney Lane",, -19.251324, 146.655289,9,http://translink.com.au/stop/890581/gtfs/,0,,
890582,890582,"179 Geaney Lane near Leonie St",, -19.247941, 146.661499,9,http://translink.com.au/stop/890582/gtfs/,0,,
890583,890583,"Geaney Lane near Brenton Cct",, -19.248625, 146.670538,9,http://translink.com.au/stop/890583/gtfs/,0,,
890584,890584,"Geaney Lane near Meranti St",, -19.248875, 146.672969,9,http://translink.com.au/stop/890584/gtfs/,0,,
890585,890585,"Palm Dr near Whitegum Ct",, -19.246223, 146.675827,9,http://translink.com.au/stop/890585/gtfs/,0,,
890586,890586,"Geaney Lane near Woodland Ct",, -19.249285, 146.677293,9,http://translink.com.au/stop/890586/gtfs/,0,,
890587,890587,"Geaney Lane near Hank St",, -19.249554, 146.679769,9,http://translink.com.au/stop/890587/gtfs/,0,,
890588,890588,"Ingham Rd at Coconut Glen Van Village",, -19.261580, 146.714319,4,http://translink.com.au/stop/890588/gtfs/,0,,
890589,890589,"Ingham Rd near Mather St",, -19.262454, 146.747402,4,http://translink.com.au/stop/890589/gtfs/,0,,
890590,890590,"Riverway Dr at Bluewattle Boulevard",, -19.357536, 146.732360,7,http://translink.com.au/stop/890590/gtfs/,0,,
890591,890591,"Riverway Dr near Santal Dr",, -19.353748, 146.732070,7,http://translink.com.au/stop/890591/gtfs/,0,,
890592,890592,"1099 Riverway Dr near Santal Dr",, -19.351554, 146.731241,7,http://translink.com.au/stop/890592/gtfs/,0,,
890593,890593,"Riverway Dr at Illuta St",, -19.348675, 146.729580,7,http://translink.com.au/stop/890593/gtfs/,0,,
890594,890594,"1035 Riverway Drive near Dollview Ave",, -19.345482, 146.728611,7,http://translink.com.au/stop/890594/gtfs/,0,,
890595,890595,"22 Gollogly Lane near Pinnacle Dr",, -19.340436, 146.725389,7,http://translink.com.au/stop/890595/gtfs/,0,,
890596,890596,"Gollogy Lane near Mallee St",, -19.340196, 146.722601,7,http://translink.com.au/stop/890596/gtfs/,0,,
890597,890597,"Sth Vickers Rd near Pelican Ave",, -19.339289, 146.719136,7,http://translink.com.au/stop/890597/gtfs/,0,,
890598,890598,"South Vickers Rd at Thuringowa High",, -19.336139, 146.719144,7,http://translink.com.au/stop/890598/gtfs/,0,,
890599,890599,"Jabiru Ave at Jabiru Park",, -19.333978, 146.721242,7,http://translink.com.au/stop/890599/gtfs/,0,,
890600,890600,"Jabiru Ave near Mallee St",, -19.334056, 146.723152,7,http://translink.com.au/stop/890600/gtfs/,0,,
890601,890601,"Gouldian Ave at Lorikeet Street",, -19.332138, 146.725879,7,http://translink.com.au/stop/890601/gtfs/,0,,
890602,890602,"Riverway Dr near Gregory St",, -19.322214, 146.727828,7,http://translink.com.au/stop/890602/gtfs/,0,,
890603,890603,"Pioneer Dr at Sunland Plaza",, -19.319963, 146.726841,7,http://translink.com.au/stop/890603/gtfs/,0,,
890604,890604,"Hudson St at Kirwan High School",, -19.309139, 146.734629,7,http://translink.com.au/stop/890604/gtfs/,0,,
890605,890605,"Malbon Rd at District Grand Lodge",, -19.307263, 146.738380,4,http://translink.com.au/stop/890605/gtfs/,0,,
890606,890606,"Bamford Lane near Silky Oak St",, -19.310142, 146.740397,4,http://translink.com.au/stop/890606/gtfs/,0,,
890607,890607,"Bamford Lane near Jinavic St",, -19.312000, 146.740228,4,http://translink.com.au/stop/890607/gtfs/,0,,
890610,890610,"Ross River Rd near Forrst Ave",, -19.313077, 146.742830,4,http://translink.com.au/stop/890610/gtfs/,0,,
890611,890611,"Ross River Rd at Louise Street",, -19.310821, 146.746916,4,http://translink.com.au/stop/890611/gtfs/,0,,
890612,890612,"Ross River Rd at Valencia Street",, -19.309334, 146.748699,4,http://translink.com.au/stop/890612/gtfs/,0,,
890613,890613,"Ross River Rd at Alice Street",, -19.306347, 146.751202,4,http://translink.com.au/stop/890613/gtfs/,0,,
890614,890614,"Ross River Rd at Killara Street",, -19.303135, 146.753144,4,http://translink.com.au/stop/890614/gtfs/,0,,
890615,890615,"Ross River Rd at Fitzroy Street",, -19.300452, 146.755247,4,http://translink.com.au/stop/890615/gtfs/,0,,
890616,890616,"Ross River Rd at Ignatius Park College",, -19.299204, 146.757097,4,http://translink.com.au/stop/890616/gtfs/,0,,
890618,890618,"Ross River Rd at Anne Street",, -19.296635, 146.768271,4,http://translink.com.au/stop/890618/gtfs/,0,,
890619,890619,"Ross River Rd at Charlotte Street",, -19.296204, 146.770133,4,http://translink.com.au/stop/890619/gtfs/,0,,
890620,890620,"Ross River Rd at Aitenvale Library",, -19.295994, 146.771989,4,http://translink.com.au/stop/890620/gtfs/,0,,
890621,890621,"Ross River Rd at Rodgers Street",, -19.296314, 146.776031,4,http://translink.com.au/stop/890621/gtfs/,0,,
890622,890622,"Ross River Road at Cathedral",, -19.295799, 146.777924,4,http://translink.com.au/stop/890622/gtfs/,0,,
890623,890623,"Ross River Rd at Gulliver Street",, -19.295100, 146.781786,4,http://translink.com.au/stop/890623/gtfs/,0,,
890624,890624,"Ross River Rd at Mango Avenue",, -19.294876, 146.785293,4,http://translink.com.au/stop/890624/gtfs/,0,,
890625,890625,"Ross River Rd at Mundingburra State School",, -19.295074, 146.788176,4,http://translink.com.au/stop/890625/gtfs/,0,,
890626,890626,"Ross River Rd at Mabin Street",, -19.293678, 146.791903,2,http://translink.com.au/stop/890626/gtfs/,0,,
890627,890627,"Ross River Rd at Rising Sun",, -19.291632, 146.795025,2,http://translink.com.au/stop/890627/gtfs/,0,,
890628,890628,"Charters Towers Rd at Jameson Street",, -19.289443, 146.796369,2,http://translink.com.au/stop/890628/gtfs/,0,,
890629,890629,"Charters Towers Rd at Townsend Street",, -19.285869, 146.796993,2,http://translink.com.au/stop/890629/gtfs/,0,,
890630,890630,"Charters Towers Rd at Soule Street",, -19.283457, 146.797614,2,http://translink.com.au/stop/890630/gtfs/,0,,
890631,890631,"Charters Towers Rd at Bayswater Terrace",, -19.280967, 146.798633,2,http://translink.com.au/stop/890631/gtfs/,0,,
890632,890632,"Charters Towers Rd at Hermit Park Shopping Centre",, -19.278406, 146.799683,2,http://translink.com.au/stop/890632/gtfs/,0,,
890634,890634,"Townsville City (Stanley Street)",, -19.260079, 146.814127,20,http://translink.com.au/stop/890634/gtfs/,0,,
890635,890635,"Buchan Rd near Endeavour Dr",, -19.325369, 146.752111,6,http://translink.com.au/stop/890635/gtfs/,0,,
890636,890636,"Golf Links Dr near Nineteeth Ave",, -19.317431, 146.710068,7,http://translink.com.au/stop/890636/gtfs/,0,,
890637,890637,"Golf Links Dr at Sonata Place Walkway",, -19.306085, 146.717179,7,http://translink.com.au/stop/890637/gtfs/,0,,
890638,890638,"Golf Links Dr at Senna Place Walkway",, -19.309721, 146.713069,7,http://translink.com.au/stop/890638/gtfs/,0,,
890639,890639,"Crestbrook Dr near Samson Ct",, -19.270531, 146.729794,4,http://translink.com.au/stop/890639/gtfs/,0,,
890640,890640,"Bayswater Rd near Money St",, -19.274689, 146.773016,4,http://translink.com.au/stop/890640/gtfs/,0,,
890641,890641,"Fairfield Waters Dr near Oonoonba Rd",, -19.303768, 146.812319,3,http://translink.com.au/stop/890641/gtfs/,0,,
890642,890642,"Fairfield Waters Dr near Oonoonba Rd",, -19.303839, 146.812090,3,http://translink.com.au/stop/890642/gtfs/,0,,
890643,890643,"Oonoonba Rd at Oonoonba State School",, -19.303081, 146.813475,3,http://translink.com.au/stop/890643/gtfs/,0,,
890644,890644,"Mill Dr near President St",, -19.293589, 146.741537,4,http://translink.com.au/stop/890644/gtfs/,0,,
890645,890645,"Lynwood Ave near Mount Low Pkwy",, -19.200424, 146.673399,10,http://translink.com.au/stop/890645/gtfs/,0,,
890647,890647,"Mount Low Pkwy at Peggy Banfield Park",, -19.201872, 146.673578,10,http://translink.com.au/stop/890647/gtfs/,0,,
890648,890648,"Griffey St near Bohlevale School Rd",, -19.249030, 146.685426,9,http://translink.com.au/stop/890648/gtfs/,0,,
890651,890651,"Sturt Street",, -19.258396, 146.816327,20,http://translink.com.au/stop/890651/gtfs/,0,,
890652,890652,"Sturt Street",, -19.258578, 146.816465,20,http://translink.com.au/stop/890652/gtfs/,0,,
890656,890656,"Main St at Stockland North Shore",, -19.252631, 146.699176,9,http://translink.com.au/stop/890656/gtfs/,0,,
890657,890657,"North Shore Blvd near Main St",, -19.255481, 146.703252,9,http://translink.com.au/stop/890657/gtfs/,0,,
890658,890658,"North Shore Boulevard near Burdell Dr",, -19.256352, 146.702436,9,http://translink.com.au/stop/890658/gtfs/,0,,
890659,890659,"Geaney Lane near Hank St",, -19.249668, 146.679481,9,http://translink.com.au/stop/890659/gtfs/,0,,
890660,890660,"Geaney Lane near Woodland Ct",, -19.249639, 146.678010,9,http://translink.com.au/stop/890660/gtfs/,0,,
890661,890661,"Palm Dr near Whitegum Ct",, -19.246413, 146.675891,9,http://translink.com.au/stop/890661/gtfs/,0,,
890663,890663,"128 Geaney Lane near Edinburgh Dr",, -19.248826, 146.670219,9,http://translink.com.au/stop/890663/gtfs/,0,,
890664,890664,"Duckworth St at Domain Central",, -19.276008, 146.757666,4,http://translink.com.au/stop/890664/gtfs/,0,,
890666,890666,"Ingham Rd near Everett St",, -19.260574, 146.726980,4,http://translink.com.au/stop/890666/gtfs/,0,,
890667,890667,"Ingham Rd near Everett St",, -19.260939, 146.726907,4,http://translink.com.au/stop/890667/gtfs/,0,,
890668,890668,"Jensen Rd near Haynes Rd",, -19.251028, 146.649386,9,http://translink.com.au/stop/890668/gtfs/,0,,
890669,890669,"Macquarie St near Darling Rd",, -19.245877, 146.649909,9,http://translink.com.au/stop/890669/gtfs/,0,,
890670,890670,"Edison St near MacFarlane St",, -19.325275, 146.810250,3,http://translink.com.au/stop/890670/gtfs/,0,,
